"ID","SexEstimate","BirthYear","MumID"
 5361, 1, 2008,
 5362, 1, 2009,
 5363, 0, 2008,
 5364, 0, 2008,
 5365, 0, 2008,
 5366, 0, 2008,
 5367, 0, 2008,
 5368, 0, 2009,
 5369, 0, 2008,
 5370, 0, 2008,
 5371, 1, 2008,
 5372, 1, 2009,
 5373, 0, 2008,
 5374, 0, 2008,
 5375, 1, 2008,
 5376, 1, 2008,
 5377, 1, 2008,
 5378, 1, 2008,
 5379, 0, 2009,
 5380, 0, 2008,
 5381, 1, 2008,
 5382, 1, 2009,
 5383, 1, 2008,
 5384, 0, 2008,
 5385, 0, 2008,
 5386, 0, 2008,
 5387, 1, 2008,
 5388, 0, 2008,
 5389, 1, 2008,
 5390, 1, 2008,
 5391, 1, 2009,
 5392, 1, 2008,
 5393, 0, 2008,
 5394, 0, 2009,
 5395, 0, 2008,
 5396, 1, 2009,
 5397, 0, 2008,
 5398, 1, 2008,
 5399, 1, 2008,
 5400, 1, 2009,
 5401, 1, 2008,
 5402, 0, 2008,
 5403, 1, 2008,
 5404, 0, 2008,
 5405, 0, 2008,
 5406, 1, 2008,
 5407, 0, 2009,
 5408, 0, 2008,
 5409, 1, 2008,
 5410, 1, 2008,
 5411, 0, 2008,
 5412, 0, 2008,
 5413, 1, 2008,
 5414, 0, 2008,
 5415, 1, 2008,
 5416, 0, 2009,
 5417, 1, 2008,
 5418, 1, 2009,
 5420, 0, 2008,
 5423,, 2009,
 5433,, 2009,
 5434,, 2009,
 5435,, 2009,
 5437,, 2008,
 5438,, 2008,
 5440,, 2009,
 5442,, 2008,
 5443,, 2009,
 5444,, 2009,
 5445,, 2009,
 5446,, 2009,
 5447, 1, 2009,
 5448, 0, 2009,
 5449, 0, 2009,
 5450, 0, 2009,
 5451, 0, 2009,
 5452, 0, 2009,
 5453, 1, 2009,
 5454, 0, 2009, 3462
 5455, 0, 2009,
 5456, 1, 2009,
 5457, 0, 2009,
 5458, 0, 2009,
 5459, 0, 2009,
 5460, 1, 2009, 4871
 5461, 0, 2009,
 5462, 1, 2009,
 5463, 1, 2009,
 5464, 0, 2009,
 5465, 0, 2009,
 5466, 0, 2009,
 5467,, 2009,
 5468,, 2009,
 5469,, 2009,
 5470,, 2009, 1617
 5471,, 2009,
 5472,, 2009,
 5473, 0, 2008, 2978
 5474, 1, 2009,
 5475, 0, 2009,
 5476, 1, 2009,
 5477, 0, 2009,
 5478, 0, 2009,
 5479, 0, 2009,
 5480, 0, 2009,
 5481, 1, 2009,
 5482, 0, 2009,
 5483, 1, 2009,
 5484, 0, 2009,
 5485, 1, 2009,
 5486, 1, 2009,
 5487, 1, 2009,
 5488, 1, 2009,
 5489, 1, 2009,
 5490, 1, 2009,
 5491, 0, 2009,
 5492, 1, 2009,
 5493, 0, 2009,
 5494, 0, 2009,
 5495, 0, 2009,
 5496, 1, 2009,
 5497, 1, 2009,
 5498, 1, 2009,
 5499, 1, 2009,
 5500, 0, 2009,
 5501, 1, 2009,
 5502,, 2009,
 5503,, 2009,
 5504,, 2009,
 5505,, 2009,
 5506,, 2009,
 5507, 1, 2009,
 5508, 1, 2009,
 5509, 1, 2010,
 5510, 1, 2009,
 5511, 0, 2010,
 5512, 0, 2010,
 5513, 1, 2009,
 5514, 0, 2009,
 5515, 1, 2009,
 5516, 0, 2009,
 5517, 0, 2009,
 5518, 0, 2009,
 5519, 1, 2009,
 5520, 1, 2009,
 5521, 0, 2009,
 5522, 1, 2009,
 5523, 1, 2009,
 5524, 0, 2009,
 5525, 0, 2009,
 5526, 1, 2009,
 5527, 1, 2010,
 5528, 1, 2009,
 5529, 1, 2009,
 5530, 0, 2009,
 5531, 0, 2009,
 5532, 0, 2009,
 5533, 0, 2010,
 5534, 0, 2010,
 5535, 0, 2009,
 5536, 0, 2010,
 5537, 0, 2009,
 5538, 1, 2009,
 5539, 1, 2009,
 5540, 1, 2010,
 5541, 1, 2009,
 5542, 0, 2010,
 5543, 0, 2010,
 5544, 0, 2010,
 5545, 0, 2010,
 5546, 0, 2010,
 5547, 1, 2010,
 5548, 1, 2010,
 5549, 0, 2009,
 5550, 1, 2010,
 5551, 1, 2010,
 5552, 0, 2010,
 5553, 0, 2010,
 5554, 1, 2010, 5268
 5555, 1, 2010,
 5556, 1, 2010,
 5557, 1, 2010,
 5558, 1, 2010, 4861
 5559, 1, 2010,
 5560, 1, 2010, 3698
 5561, 1, 2010, 3517
 5562, 0, 2010,
 5563, 1, 2010, 3604
 5564, 0, 2010, 5224
 5565, 0, 2010,
 5566, 0, 2010,
 5567, 1, 2010, 3604
 5568,, 2010,
 5569,, 2010,
 5570,, 2010,
 5571, 1, 2010, 3698
 5572, 1, 2010, 3451
 5573, 0, 2010,
 5574, 0, 2010, 5324
 5575, 0, 2010,
 5576,, 2010,
 5577,, 2010,
 5578,, 2010,
 5579,, 2010, 5287
 5580,, 2010,
 5581, 1, 2010,
 5582, 1, 2010,
 5583, 1, 2010,
 5584, 0, 2010,
 5585, 1, 2011,
 5586, 1, 2010,
 5587, 1, 2010,
 5588, 1, 2010,
 5589, 0, 2010,
 5590, 1, 2011,
 5591, 1, 2010,
 5592, 0, 2010,
 5593, 0, 2010,
 5594, 1, 2011,
 5595, 1, 2011,
 5596, 0, 2010,
 5597, 0, 2010,
 5598, 0, 2010,
 5599, 1, 2011,
 5600, 0, 2011,
 5601, 1, 2011,
 5602, 1, 2010,
 5603, 1, 2011,
 5604, 0, 2010,
 5605, 1, 2010,
 5606, 1, 2010,
 5607, 0, 2010,
 5608, 0, 2010,
 5609, 0, 2010,
 5610, 0, 2010,
 5611, 0, 2010,
 5612, 1, 2010,
 5613, 0, 2010,
 5614, 1, 2010,
 5615, 0, 2011,
 5616, 0, 2010,
 5617, 0, 2011,
 5618, 0, 2011,
 5619, 0, 2011,
 5620, 1, 2010,
 5621, 0, 2010,
 5622, 1, 2011,
 5623, 0, 2011,
 5624, 1, 2011,
 5625, 0, 2010,
 5626, 1, 2010,
 5627, 1, 2011,
 5628, 1, 2011,
 5629, 1, 2011,
 5630, 0, 2011,
 5631, 1, 2010,
 5632, 0, 2011,
 5633, 0, 2010,
 5634, 0, 2010,
 5635, 0, 2010,
 5636, 0, 2010,
 5637, 0, 2011,
 5638, 1, 2011,
 5639, 1, 2011,
 5640, 0, 2010,
 5641, 0, 2011,
 5642, 0, 2010,
 5643, 1, 2010,
 5644, 0, 2011,
 5645, 1, 2011, 5163
 5646, 1, 2011,
 5647, 0, 2011,
 5648, 0, 2011,
 5649, 1, 2011,
 5650, 1, 2011,
 5651, 1, 2011,
 5652, 0, 2011,
 5653, 0, 2011,
 5654, 1, 2011,
 5655, 1, 2011,
 5656, 0, 2011,
 5657, 0, 2011,
 5658, 0, 2011,
 5659, 0, 2011,
 5660, 0, 2011,
 5661, 0, 2010,
 5662, 1, 2010,
 5663, 0, 2011,
 5664, 0, 2011,
 5665, 1, 2010,
 5666, 1, 2011,
 5667, 0, 2011,
 5668, 1, 2011,
 5669, 1, 2011,
 5670, 1, 2011,
 5671, 0, 2011,
 5672, 1, 2011,
 5673, 1, 2011,
 5674, 0, 2011,
 5675, 0, 2011,
 5676, 0, 2011,
 5677, 0, 2011,
 5678, 0, 2011,
 5679, 1, 2011,
 5680, 1, 2011,
 5681, 0, 2011,
 5682, 1, 2011,
 5683, 0, 2010,
 5684, 1, 2011,
 5685, 0, 2011,
 5686, 0, 2011,
 5687, 1, 2011,
 5688,, 2011,
 5689,, 2011,
 5690,, 2011,
 5691,, 2011,
 5692,, 2011,
 5693, 0, 2010,
 5694, 0, 2009,
 5695, 1, 2009,
 5696, 0, 2010,
 5697, 1, 2009,
 5698, 1, 2010,
 5699, 1, 2009,
 5700, 0, 2009,
 5701, 0, 2010,
 5702, 0, 2010,
 5703, 0, 2009,
 5704, 1, 2010,
 5705, 1, 2009,
 5706, 0, 2009,
 5707, 1, 2009,
 5708, 0, 2010,
 5709, 1, 2009,
 5710, 0, 2010,
 5711, 0, 2010,
 5712, 1, 2009,
 5713, 1, 2009,
 5714, 0, 2010,
 5715, 1, 2009,
 5716, 0, 2010,
 5717, 1, 2010,
 5718, 0, 2009,
 5719, 1, 2009,
 5720, 0, 2010,
 5721, 1, 2010,
 5724, 1, 2009,
 5725, 0, 2009,
 5726, 0, 2009,
 5727, 1, 2010,
 5728, 1, 2009,
 5729, 0, 2010,
 5730, 0, 2009,
 5731, 1, 2010,
 5732, 0, 2009,
 5733, 1, 2010,
 5734, 0, 2009,
 5735, 0, 2010,
 5736, 0, 2009,
 5737, 0, 2009,
 5738, 1, 2010, 5482
 5739, 0, 2010,
 5740, 0, 2015, 5740
 5741, 1, 2010,
 5742, 1, 2009,
 5743, 1, 2009,
 5744, 0, 2009,
 5745, 0, 2010,
 5746, 0, 2009,
 5747, 1, 2011,
 5748, 0, 2011,
 5749, 0, 2011,
 5750, 0, 2011,
 5751, 0, 2011,
 5752, 1, 2011,
 5753, 1, 2011,
 5754, 1, 2011,
 5755, 1, 2011,
 5756, 0, 2011,
 5757, 1, 2011,
 5758, 1, 2011,
 5759, 1, 2011,
 5760, 0, 2010,
 5761, 0, 2011,
 5762, 1, 2011,
 5763, 1, 2011,
 5764, 1, 2011,
 5765, 1, 2011,
 5766, 0, 2011,
 5767, 1, 2011,
 5768, 1, 2011,
 5769, 0, 2011,
 5770, 0, 2011,
 5771, 0, 2011,
 5772, 0, 2011,
 5773, 0, 2011,
 5774, 1, 2011,
 5775, 1, 2011,
 5776, 1, 2011,
 5777, 0, 2011,
 5778, 0, 2011,
 5779, 1, 2011,
 5780, 1, 2011,
 5781, 1, 2011,
 5782, 1, 2011,
 5783, 1, 2011,
 5784, 1, 2011,
 5785, 1, 2011,
 5786, 1, 2011,
 5787, 1, 2011,
 5788, 1, 2010,
 5789, 1, 2010,
 5790, 1, 2010,
 5791, 1, 2010,
 5792, 0, 2010,
 5793, 0, 2010,
 5794, 1, 2010,
 5795, 1, 2010,
 5796, 1, 2010,
 5797, 1, 2010,
 5798, 1, 2010,
 5799, 1, 2010,
 5800, 0, 2010,
 5801, 0, 2010,
 5802, 0, 2010,
 5803, 1, 2010,
 5804, 1, 2010,
 5805, 1, 2010,
 5806,, 2010,
 5807, 1, 2010,
 5808, 0, 2010,
 5809,, 2010,
 5810, 0, 2010,
 5811, 0, 2010,
 5812, 0, 2010,
 5813, 0, 2010,
 5814, 0, 2010,
 5815, 0, 2010,
 5816, 1, 2010,
 5817, 1, 2010,
 5818, 0, 2010,
 5819, 0, 2010,
 5820, 1, 2012,
 5821, 1, 2012,
 5822, 1, 2012,
 5823, 0, 2012,
 5824, 0, 2012,
 5825, 0, 2012,
 5826, 1, 2011,
 5827, 0, 2012,
 5828, 1, 2011,
 5829, 1, 2012,
 5830, 0, 2011,
 5831, 1, 2012,
 5832, 0, 2012,
 5833, 0, 2011,
 5834, 1, 2012,
 5835, 1, 2011,
 5836, 1, 2011,
 5837, 1, 2011,
 5838, 0, 2012,
 5839, 1, 2012,
 5840, 0, 2012, 3698
 5841, 0, 2012,
 5842, 0, 2012,
 5843, 0, 2012,
 5844, 0, 2012,
 5845, 0, 2011,
 5846, 0, 2012,
 5847, 1, 2011,
 5848, 0, 2012,
 5849, 0, 2012,
 5850, 1, 2012,
 5851, 0, 2012,
 5852, 0, 2012,
 5853, 1, 2012,
 5854, 0, 2012,
 5855, 1, 2012,
 5856,, 1994,
 5857, 1, 1997,
 5858, 0, 2011,
 5859, 0, 2010,
 5860, 1, 2010,
 5861, 1, 2010,
 5862, 1, 2011,
 5863, 1, 2010,
 5864, 1, 2011,
 5865, 0, 2010,
 5866, 1, 2010,
 5867, 1, 2011,
 5868, 1, 2011,
 5869, 0, 2011,
 5870, 1, 2010,
 5871, 1, 2010,
 5872, 1, 2010,
 5873, 1, 2010,
 5874, 0, 2010,
 5875, 1, 2010,
 5876, 1, 2010,
 5877, 0, 2010,
 5878, 1, 2011,
 5879, 1, 2010,
 5880, 1, 2011,
 5881, 0, 2010,
 5882, 0, 2011,
 5883, 0, 2011,
 5884, 0, 2010,
 5885, 1, 2010,
 5886, 1, 2010,
 5887,, 2011,
 5888,, 2010,
 5889,, 2011,
 5890, 1, 2010,
 5891,, 2010,
 5892,, 2011,
 5893,, 2011,
 5894,, 2010,
 5895,, 2011,
 5896,, 2011,
 5897,, 2010,
 5898, 1, 2010,
 5899,, 2009,
 5900,, 1990,
 5901, 0, 2012,
 5902, 0, 2012,
 5903, 1, 2012,
 5904, 1, 2012,
 5905, 1, 2012,
 5906, 1, 2012,
 5907, 1, 2012,
 5908, 1, 2012,
 5909, 0, 2012,
 5910,, 2011,
 5911, 1, 2012,
 5912, 0, 2012,
 5913, 1, 2012,
 5914, 0, 2012,
 5915, 1, 2013,
 5916, 1, 2012,
 5917, 0, 2013,
 5918, 1, 2012,
 5919, 1, 2012,
 5920, 1, 2012,
 5921, 1, 2012,
 5922, 0, 2012,
 5923, 1, 2013,
 5924, 0, 2012,
 5925, 1, 2012,
 5926, 1, 2012,
 5927, 1, 2012,
 5928, 1, 2012,
 5929, 0, 2012,
 5930, 1, 2012,
 5931, 0, 2012,
 5932, 0, 2012,
 5933, 1, 2012,
 5934, 1, 2012,
 5935, 0, 2012,
 5936, 1, 2012,
 5937, 1, 2012,
 5938, 1, 2012,
 5939, 0, 2012,
 5940, 1, 2012,
 5941, 1, 2012,
 5942, 1, 2012,
 5943, 1, 2012,
 5944, 0, 2012,
 5945, 0, 2012,
 5946, 0, 2012,
 5947, 1, 2013,
 5948, 0, 2013,
 5949, 0, 2013,
 5950, 0, 2012,
 5951, 0, 2012,
 5952, 1, 2013,
 5953, 1, 2012,
 5954, 0, 2012,
 5955, 1, 2013,
 5956, 0, 2013,
 5957, 0, 2013,
 5958, 1, 2012,
 5959, 0, 2013,
 5960, 0, 2012,
 5961, 0, 2013,
 5962, 1, 2013,
 5963, 1, 2013,
 5964, 1, 2012,
 5965, 1, 2013,
 5966, 1, 2013,
 5967, 0, 2013,
 5968, 1, 2012,
 5969, 1, 2012,
 5970, 0, 2012,
 5971, 1, 2012,
 5972, 1, 2012,
 5973, 1, 2013,
 5974, 0, 2013,
 5975, 1, 2012,
 5976, 1, 2012,
 5977, 1, 2012,
 5978,, 2013,
 5979,, 2013,
 5980, 1, 2012,
 5981,, 2013,
 5982,, 2013,
 5983, 1, 2012,
 5984,, 2013,
 5985, 1, 2012,
 5986, 1, 2012,
 5987,, 2013,
 5988,, 2013,
 5989, 1, 2012,
 5990, 1, 2012,
 5991,, 2013,
 5992,, 2013,
 5993,, 2013,
 5994,, 2013,
 5995,, 2013,
 5996, 0, 2012,
 5997, 1, 2012,
 5998,, 2013,
 5999,, 2013,
 6000,, 2013,
 6001,, 2013,
 6002,, 2013,
 6003,, 2013,
 6004,, 2013,
 6005, 1, 2012,
 6006,, 2013,
 6007, 1, 2012,
 6008,, 2013,
 6009, 0, 2013,
 6010, 1, 2012,
 6011, 1, 2012,
 6012, 1, 2012,
 6013, 0, 2012,
 6014, 1, 2012,
 6015, 0, 2012,
 6016, 1, 2012,
 6017, 1, 2012,
 6018, 1, 2012,
 6019, 1, 2012,
 6020, 0, 2012,
 6021, 0, 2012,
 6022, 0, 2012,
 6023, 0, 2012,
 6024, 1, 2012,
 6025, 1, 2012,
 6026, 1, 2012,
 6027, 1, 2012,
 6028, 0, 2012,
 6029, 1, 2012,
 6030, 1, 2012,
 6031, 1, 2012,
 6032, 1, 2012,
 6033, 1, 2012,
 6034, 0, 2012,
 6035, 0, 2013,
 6036, 0, 2012,
 6037, 0, 2013,
 6038, 1, 2013,
 6039, 0, 2013,
 6041, 0, 2013,
 6042, 1, 2013,
 6043, 1, 2013,
 6044, 0, 2013,
 6045, 1, 2013,
 6046, 1, 2013,
 6047, 1, 2013,
 6048, 0, 2013,
 6049, 1, 2013,
 6050, 1, 2013,
 6051, 1, 2013,
 6052, 1, 2013,
 6053,, 1995, 608
 6054,, 1995, 942
 6055,, 1995,
 6056,, 2002, 1605
 6057,, 1995, 2567
 6058,, 1997,
 6061, 0, 2013,
 6062, 0, 2013,
 6063, 0, 2013,
 6064, 0, 2013,
 6065, 0, 2013,
 6066, 0, 2013,
 6067, 0, 2013,
 6068, 0, 2013,
 6069, 1, 2013,
 6070, 0, 2013, 5518
 6072,, 2013,
 6073, 1, 2002,
 6074,, 1997, 912
 6075, 0, 2012,
 6076, 1, 2012,
 6077, 1, 2012,
 6078, 1, 2012,
 6079, 1, 2012,
 6080, 1, 2012,
 6081, 0, 2012,
 6082, 1, 2012,
 6083, 1, 2012,
 6084, 0, 2012,
 6085, 0, 2012,
 6086, 1, 2012,
 6087, 0, 2012,
 6088, 0, 2012,
 6089, 0, 2012,
 6090, 0, 2012,
 6091, 1, 2012,
 6092, 1, 2012,
 6093, 1, 2012,
 6094, 0, 2012,
 6095, 1, 2012,
 6096, 0, 2012,
 6097, 0, 2012,
 6098, 0, 2012,
 6100, 0, 2012,
 6101, 1, 2012,
 6102, 1, 2012,
 6103, 1, 2012,
 6104, 1, 2012,
 6105, 0, 2012,
 6106, 0, 2012,
 6107, 0, 2012,
 6108, 1, 2012,
 6109, 0, 2012,
 6110, 0, 2012,
 6111, 1, 2012,
 6112, 0, 2012,
 6113, 1, 2012,
 6114, 1, 2012,
 6115, 1, 2012,
 6116, 0, 2012,
 6117, 0, 2012,
 6118, 0, 2012,
 6119, 0, 2012,
 6120, 1, 2012,
 6121,, 1997,
 6136, 1, 2014,
 6137, 1, 2014,
 6138, 0, 2013,
 6139, 0, 2014,
 6140, 1, 2014,
 6141, 0, 2014,
 6142, 1, 2014,
 6143, 0, 2014,
 6144, 1, 2014,
 6145, 0, 2014,
 6146, 1, 2014,
 6147, 0, 2014,
 6148, 0, 2014,
 6149, 1, 2014,
 6150, 0, 2014,
 6151, 1, 2014,
 6152, 1, 2014,
 6153, 1, 2014,
 6154, 0, 2014,
 6155, 1, 2014,
 6156, 1, 2014,
 6157, 1, 2013,
 6158, 1, 2014,
 6159, 0, 2014,
 6160, 0, 2014,
 6161, 0, 2014,
 6162, 0, 2014,
 6163, 1, 2013,
 6164, 1, 2014,
 6165, 0, 2014,
 6166, 1, 2014,
 6167, 1, 2014,
 6168, 0, 2014,
 6169, 0, 2014,
 6170, 1, 2014,
 6171, 1, 2014,
 6172, 1, 2014,
 6173, 0, 2014,
 6174, 0, 2014,
 6175, 1, 2014,
 6176, 1, 2014,
 6177, 0, 2014,
 6178, 1, 2014,
 6179, 1, 2013,
 6180, 0, 2014,
 6181, 0, 2013,
 6182, 0, 2014,
 6183, 1, 2014,
 6184, 1, 2014,
 6185, 0, 2014,
 6186, 0, 2014,
 6187, 0, 2014,
 6188, 0, 2014,
 6189, 1, 2013,
 6190, 0, 2014,
 6191, 0, 2014, 6048
 6192, 1, 2014,
 6193, 1, 2014,
 6194, 0, 2014,
 6195, 0, 2014,
 6196, 1, 2013,
 6197, 0, 2014,
 6198, 0, 2014,
 6199, 0, 2014,
 6200, 1, 2014,
 6201, 0, 2014,
 6202, 1, 2014,
 6203, 1, 2014,
 6204, 0, 2014,
 6205, 1, 2014,
 6206, 0, 2014,
 6207, 0, 2014,
 6208, 0, 2014,
 6209, 1, 2014,
 6210, 1, 2014,
 6211, 0, 2014,
 6212, 1, 2013,
 6213, 1, 2014,
 6214, 0, 2014,
 6215, 0, 2014,
 6216, 1, 2014,
 6217, 0, 2014,
 6218, 1, 2014,
 6219, 1, 2014,
 6220, 1, 2014,
 6221, 1, 2014,
 6222, 1, 2014,
 6223, 1, 2014,
 6224, 1, 2014,
 6225, 1, 2014, 5641
 6226, 0, 2013,
 6227, 0, 2014,
 6228, 0, 2014,
 6229, 0, 2014,
 6230, 1, 2014,
 6231, 1, 2014,
 6232,, 2014,
 6233, 0, 2014,
 6234,, 2013,
 6236,, 2014,
 6237,, 2014,
 6239, 0, 2014,
 6240, 1, 2014,
 6242,, 2014,
 6243,, 2014,
 6244,, 2014,
 6245, 1, 2014,
 6246,, 2014,
 6247,, 2014,
 6248,, 2014,
 6249, 1, 2014,
 6250,, 2014,
 6251,, 2014,
 6252,, 2014,
 6253,, 2014,
 6254,, 2013,
 6255,, 2014,
 6257,, 2014,
 6258,, 2014,
 6259,, 2014,
 6261, 1, 2014,
 6265,, 2014,
 6267, 1, 2014,
 6268, 0, 2014,
 6269,, 2014,
 6270,, 2014,
 6271,, 2014,
 6272, 0, 2014,
 6273, 0, 2014,
 6274, 0, 2014,
 6276, 0, 2014,
 6277,, 2014,
 6278,, 2014,
 6279, 0, 2014,
 6280,, 2014,
 6281, 1, 2014,
 6282, 1, 2014,
 6283, 0, 2014,
 6284, 0, 2014,
 6286,, 2014,
 6287,, 2013,
 6288,, 2002, 1059
 6289,, 2015,
 6290,, 2014,
 6291,, 2015,
 6292,, 2015,
 6293,, 2015,
 6294, 1, 2014,
 6295,, 2015,
 6296,, 2014,
 6297, 0, 2014,
 6298,, 2015,
 6299,, 2015,
 6300, 0, 2014,
 6301,, 2015,
 6302,, 2015,
 6303,, 2015,
 6304,, 2015,
 6305,, 2014,
 6306, 1, 2014,
 6307, 1, 2014,
 6309, 1, 2014,
 6310, 0, 2014,
 6311, 0, 2014,
 6312, 1, 2014,
 6313, 1, 2014,
 6314, 1, 2014,
 6315, 0, 2014,
 6316,, 2015,
 6317,, 2015,
 6318,, 2014,
 6319,, 2014,
 6320,, 2014,
 6321,, 2015,
 6322,, 2015,
 6323,, 2015,
 6324,, 2015,
 6325,, 2015,
 6326,, 2015,
 6327,, 2015,
 6328,, 2015,
 6329,, 2015,
 6330,, 2015,
 6331,, 2015,
 6332,, 2015,
 6333,, 2015,
 6334,, 2015,
 6336, 1, 2014,
 6337, 1, 2014,
 6338, 1, 2014,
 6339, 1, 2014,
 6340, 0, 2014,
 6341, 1, 2015,
 6342, 0, 2014,
 6343, 0, 2014,
 6344, 1, 2014,
 6345, 1, 2014,
 6346, 1, 2014,
 6347, 1, 2014,
 6348, 1, 2014,
 6349, 0, 2014,
 6350, 1, 2014,
 6351, 1, 2014,
 6352, 0, 2014,
 6353, 0, 2014,
 6354, 0, 2015,
 6355, 1, 2014,
 6356, 0, 2014,
 6357, 1, 2014,
 6358, 1, 2014,
 6359, 0, 2014,
 6360, 0, 2015,
 6361, 1, 2014,
 6362, 0, 2014,
 6363, 1, 2014,
 6364, 0, 2014,
 6365, 1, 2014,
 6366, 1, 2014,
 6367, 0, 2015,
 6368, 0, 2014,
 6369, 1, 2015,
 6370, 1, 2014,
 6371, 0, 2015,
 6372, 0, 2015,
 6373, 0, 2014,
 6374, 1, 2015,
 6375, 1, 2014,
 6376, 1, 2015,
 6377, 0, 2014,
 6378, 0, 2015,
 6379, 1, 2014,
 6380, 0, 2015,
 6381, 1, 2015,
 6382, 1, 2015,
 6383, 0, 2015,
 6384, 1, 2015,
 6385, 1, 2015,
 6386, 0, 2015,
 6387, 0, 2015,
 6388, 0, 2015,
 6390, 1, 2015,
 6391, 0, 2015,
 6392, 1, 2015,
 6393, 0, 2015,
 6394, 0, 2015,
 6395, 1, 2015,
 6397,, 2015,
 6398, 1, 2014,
 6399, 1, 2014,
 6400, 0, 2015,
 6401, 0, 2014,
 6402, 1, 2014,
 6403, 1, 2014,
 6404, 1, 2015,
 6405, 1, 2014,
 6406, 1, 2015,
 6407, 0, 2015,
 6408, 0, 2015,
 6409, 1, 2014,
 6410, 1, 2015,
 6411, 1, 2015,
 6412, 0, 2014,
 6413, 0, 2014,
 6414, 1, 2015,
 6415, 1, 2015,
 6416, 0, 2015,
 6417, 1, 2015,
 6418, 0, 2014,
 6419, 1, 2014,
 6420, 1, 2015,
 6421, 0, 2015,
 6422, 1, 2014,
 6423, 1, 2015,
 6424, 0, 2014,
 6425, 0, 2015,
 6426, 1, 2014,
 6427, 0, 2014,
 6428, 1, 2014,
 6429, 0, 2015,
 6430, 1, 2015,
 6431, 1, 2014,
 6432, 1, 2015,
 6433,, 2015,
 6434, 0, 2014,
 6435, 0, 2015,
 6436, 0, 2015,
 6437, 1, 2015,
 6438, 1, 2015,
 6439, 0, 2014,
 6440, 1, 2014,
 6441, 0, 2015,
 6442, 0, 2015,
 6443, 1, 2015,
 6444, 0, 2015,
 6445, 1, 2015,
 6446, 1, 2015,
 6447, 0, 2014,
 6448, 1, 2014,
 6449, 1, 2014,
 6450, 1, 2015,
 6451, 1, 2014,
 6452, 0, 2014,
 6453, 1, 2014,
 6454, 1, 2015,
 6455, 1, 2015,
 6456, 1, 2015,
 6457, 1, 2015,
 6458, 1, 2014,
 6459, 0, 2014,
 6460, 0, 2014,
 6461, 1, 2015,
 6462, 1, 2014,
 6463, 0, 2014,
 6464, 1, 2014,
 6465, 1, 2015,
 6466, 1, 2014,
 6467, 0, 2014,
 6468,, 2015,
 6469, 0, 2015,
 6470, 1, 2015,
 6471, 1, 2014,
 6472,, 2015,
 6473,, 2015,
 6474,, 2015,
 6475, 1, 2014,
 6476, 0, 2015,
 6477, 1, 2014,
 6478, 0, 2015,
 6479, 1, 2015, 0
 6480,, 2015,
 6481,, 2015,
 6482,, 2015,
 6483,, 2015,
 6484,, 2015,
 6485,, 2015,
 6486,, 2015,
 6487,, 2015,
 6488,, 2015,
 6489,, 2015,
 6490,, 2015,
 6491,, 2015,
 6492,, 2015,
 6493,, 2015,
 6494,, 2015,
 6495,, 2015,
 6496,, 2015,
 6497,, 2015,
 6498,, 2015,
 6499,, 2015,
 6500,, 2015,
 6501,, 2015,
 6502,, 2015,
 6503,, 2015,
 6504,, 2015,
 6505,, 2015,
 6506,, 2015,
 6507,, 2015,
 6508,, 2015,
 6509,, 2015,
 6510,, 2015,
 6511,, 2015,
 6512,, 2015,
 6513,, 2015,
 6514,, 2015,
 6515,, 2015,
 6516,, 2015,
 6518,, 2015,
 6519,, 2015,
 6520,, 2015,
 6521,, 2015,
 6522,, 2015,
 6523,, 2015,
 6524,, 2015,
 6525,, 2015,
 6526,, 2015,
 6527,, 2015,
 6528,, 2015,
 6529,, 2015,
 6530,, 2015,
 6531,, 2015,
 6532,, 2015,
 6533,, 2015,
 6534,, 2015,
 6535,, 2015,
 6536,, 2015,
 6537,, 2015,
 6538,, 2015,
 6539, 1, 2015,
 6540, 0, 2015,
 6541,, 2014,
 6542,, 2015,
 6543,, 2014,
 6544,, 2015,
 6545,, 2015, 6364
 6546, 0, 2015,
 6547, 0, 2015,
 6548, 1, 2015,
 6549, 0, 2015,
 6550, 0, 2015,
 6551, 0, 2015,
 6552, 1, 2015,
 6553, 0, 2015,
 6554, 0, 2015,
 6555, 0, 2015,
 6556, 1, 2015,
 6557, 1, 2015,
 6558, 0, 2015,
 6559, 1, 2015,
 6560, 1, 2015,
 6561, 0, 2015,
 6562, 1, 2015,
 6563, 1, 2015,
 6564, 0, 2015,
 6565, 1, 2015,
 6566, 1, 2015,
 6567, 1, 2015,
 6568, 0, 2015,
 6569, 1, 2015,
 6570, 1, 2015,
 6571, 0, 2015,
 6572, 1, 2015,
 6573, 0, 2015,
 6574, 1, 2015,
 6575, 1, 2015,
 6576, 0, 2015,
 6577, 1, 2016,
 6578, 0, 2015,
 6579, 0, 2016,
 6580, 0, 2015,
 6581, 0, 2016,
 6582, 0, 2015,
 6583, 0, 2016,
 6584, 1, 2015,
 6585, 1, 2015,
 6586, 0, 2015,
 6587, 1, 2015,
 6588, 0, 2015,
 6589, 1, 2015,
 6590, 0, 2016,
 6591, 1, 2015,
 6592, 0, 2015,
 6593,, 2014,
 6594,, 2015,
 6595, 1, 2015,
 6596, 1, 2015,
 6597, 0, 2015,
 6598, 1, 2015,
 6599, 0, 2015,
 6600, 0, 2015,
 6601, 1, 2015,
 6602, 0, 2015,
 6603, 0, 2015,
 6604, 1, 2015,
 6605, 0, 2015,
