RowRef,BirdID,Sex,SexingMethod,SexingDate,Lane,Observer,BloodID,EstimateSource,MergeRef,MergeStatus
14999,5936,1,DNA,17/10/2013,,MV,5527,,923814143,
14998,5932,0,DNA,17/10/2013,,MV,5523,,-984121857,
14997,5937,1,DNA,17/10/2013,,MV,5528,,-2128537857,
14996,5485,1,DNA,17/10/2013,,MV,5522,,-765860865,
14995,5935,0,DNA,17/10/2013,,MV,5526,,-562891521,
14994,5942,1,DNA,17/10/2013,,MV,5540,,1208392191,
14981,5744,0,DNA,17/10/2013,,MV,5539,,1208731391,
14992,3485,1,DNA,17/10/2013,,MV,5533,,-343990273,
15005,5951,0,DNA,17/10/2013,,MV,5551,,489504511,
14990,5950,0,DNA,17/10/2013,,MV,5550,,-633801217,
14989,5943,1,DNA,17/10/2013,,MV,5541,,-805966081,
14988,5945,0,DNA,17/10/2013,,MV,5543,,1415420927,
14987,5933,1,DNA,17/10/2013,,MV,5524,,937889023,
14986,5938,1,DNA,17/10/2013,,MV,5529,,204116479,
14985,5929,0,DNA,17/10/2013,,MV,5519,,537574143,
14984,5743,1,DNA,17/10/2013,,MV,5517,,307320831,
14983,5930,1,DNA,17/10/2013,,MV,5520,,-1932494593,
15027,5969,1,DNA,17/10/2013,,MV,5573,,-941845249,
14993,5883,0,DNA,17/10/2013,,MV,5534,,1705075455,
15015,5401,1,DNA,17/10/2013,,MV,5537,,1291065599,
5650,443,0,DNA,27/07/1994,,,,Blood,-1191408385,
15025,4823,1,DNA,17/10/2013,,MV,5570,,-1142553857,
15024,3477,1,DNA,17/10/2013,,MV,5548,,1390952447,
15023,5965,1,DNA,17/10/2013,,MV,5565,,156467455,
15022,5957,0,DNA,17/10/2013,,MV,5557,,1801524735,
15021,5948,0,DNA,17/10/2013,,MV,5546,,-798454017,
15020,5954,0,DNA,17/10/2013,,MV,5554,,185383935,
15019,5959,0,DNA,17/10/2013,,MV,5559,,-2060669697,
15018,5956,0,DNA,17/10/2013,,MV,5556,,-1477922305,
15003,5944,0,DNA,17/10/2013,,MV,5542,,-1223172865,
15016,5955,1,DNA,17/10/2013,,MV,5555,,1751545855,
15004,5964,1,DNA,17/10/2013,,MV,5564,,1577790463,
15014,3524,1,DNA,17/10/2013,,MV,5549,,-187986433,
15013,5940,1,DNA,17/10/2013,,MV,5531,,163211007,
15012,5949,0,DNA,17/10/2013,,MV,5547,,1435595775,
15011,5953,1,DNA,17/10/2013,,MV,5553,,578143487,
15010,5941,1,DNA,17/10/2013,,MV,5532,,-1228559873,
15009,5727,1,DNA,17/10/2013,,MV,5538,,1294054143,
15008,5947,1,DNA,17/10/2013,,MV,5545,,678014975,
15007,5879,1,DNA,17/10/2013,,MV,5535,,-1547849473,
15006,5958,1,DNA,17/10/2013,,MV,5558,,-1278016001,
14980,5928,1,DNA,17/10/2013,,MV,5518,,-101297153,
15017,5952,1,DNA,17/10/2013,,MV,5552,,1514887935,
14930,875,0,DNA,13/06/2013,31,MV,2259,,1879568127,
14941,948,0,DNA,13/06/2013,45,MV,2324,,1730930687,
14940,947,1,DNA,13/06/2013,44,MV,2322,,-1628288769,
14939,938,0,DNA,13/06/2013,42,MV,2302,,-2057208321,
14938,923,0,DNA,13/06/2013,40,MV,2281,,779294463,
14937,1859,0,DNA,13/06/2013,39,MV,2154,,278127615,
14936,891,0,DNA,13/06/2013,38,MV,2279,,-1581976321,
14935,892,1,DNA,13/06/2013,37,MV,2278,,-1091528193,
14934,890,1,DNA,13/06/2013,36,MV,2277,,-1420598529,
14933,888,1,DNA,13/06/2013,35,MV,2274,,563683327,
14982,5931,0,DNA,17/10/2013,,MV,5521,,-1219006977,
14931,879,1,DNA,13/06/2013,32,MV,2263,,-1039993345,
14944,3964,1,DNA,13/06/2013,49,MV,2782,,899276031,
14929,870,1,DNA,13/06/2013,30,MV,2255,,-329802753,
14928,871,0,DNA,13/06/2013,29,MV,2252,,-2014769921,
14927,870,1,DNA,13/06/2013,28,MV,2249,,-19623425,
14926,866,1,DNA,13/06/2013,27,MV,2245,,1014807295,
14925,861,0,DNA,13/06/2013,26,MV,2237,,1445681151,
14924,851,1,DNA,13/06/2013,25,MV,2218,,-835553025,
14923,846,1,DNA,13/06/2013,24,MV,2207,,786525695,
14922,666,0,DNA,13/06/2013,23,MV,2147,,1658701567,
14921,547,1,DNA,13/06/2013,21,MV,2124,,330322943,
14932,887,1,DNA,13/06/2013,34,MV,2273,,1693311231,
14968,5916,1,DNA,17/10/2013,,MV,5504,,165988351,
14979,5926,1,DNA,17/10/2013,,MV,5515,,-422304513,
14978,5927,1,DNA,17/10/2013,,MV,5516,,1518045695,
14977,5924,0,DNA,17/10/2013,,MV,5513,,1483019007,
14976,5863,1,DNA,17/10/2013,,MV,5512,,724078591,
14975,5918,1,DNA,17/10/2013,,MV,5506,,-167898881,
14974,5914,0,DNA,17/10/2013,,MV,5502,,-1248664065,
14973,5925,1,DNA,17/10/2013,,MV,5514,,1271045887,
14972,5922,0,DNA,17/10/2013,,MV,5510,,-855372801,
14971,5923,1,DNA,17/10/2013,,MV,5511,,312098047,
14942,561,0,DNA,13/06/2013,46,MV,2057,,2142964479,
14969,5911,1,DNA,17/10/2013,,MV,5500,,319843071,
14943,3831,0,DNA,13/06/2013,48,MV,2468,,-765877761,
14967,5917,0,DNA,17/10/2013,,MV,5505,,-382424833,
14966,5913,1,DNA,17/10/2013,,MV,5501,,1103846911,
14965,5912,0,DNA,17/10/2013,,MV,5499,,-512067841,
14964,5921,1,DNA,17/10/2013,,MV,5509,,1265026047,
14963,5915,1,DNA,17/10/2013,,MV,5503,,1721324799,
14962,5920,1,DNA,17/10/2013,,MV,5508,,891582975,
14961,5972,1,DNA,17/10/2013,,MV,5576,,-1200831745,
5727,216,1,DNA,10/06/1995,,,,Blood,-538728449,
5728,308,0,DNA,10/06/1995,,,,Blood,-1533818113,
15028,5970,0,DNA,17/10/2013,,MV,5574,,1151140863,
14970,5919,1,DNA,17/10/2013,,MV,5507,,-1512472065,
5687,665,0,DNA,21/07/1994,,,,Blood,-163594241,
5676,629,1,DNA,16/07/1994,,,,Blood,1019995903,
5677,630,0,DNA,16/07/1994,,,,Blood,-2120806913,
5678,631,1,DNA,16/07/1994,,,,Blood,881957119,
5679,632,1,DNA,16/07/1994,,,,Blood,126744575,
5680,633,1,DNA,16/07/1994,,,,Blood,2060770047,
5681,635,0,DNA,17/07/1994,,,,Blood,1280061951,
5682,636,1,DNA,17/07/1994,,,,Blood,-2046677761,
5683,638,0,DNA,17/07/1994,,,,Blood,1049377791,
5684,639,0,DNA,17/07/1994,,,,Blood,-1813377281,
5697,827,0,DNA,27/05/1995,,,,Blood,2098807295,
5686,663,0,DNA,21/07/1994,,,,Blood,-2065628929,
5673,541,0,DNA,21/07/1994,,,,Blood,-1283905025,
5688,667,1,DNA,21/07/1994,,,,Blood,-1881177345,
5689,669,1,DNA,23/07/1994,,,,Blood,-372491777,
5690,911,0,DNA,22/05/1995,,,,Blood,-1750985473,
5691,1686,1,DNA,25/05/1995,,,,Blood,-884177921,
5692,824,1,DNA,25/05/1995,,,,Blood,684275455,
5693,672,0,DNA,25/05/1995,,,,Blood,383720959,
5694,826,0,DNA,26/05/1995,,,,Blood,1761175807,
5695,563,0,DNA,27/05/1995,,,,Blood,-1919514625,
15026,5382,1,DNA,17/10/2013,,MV,5569,,-1615283713,
5685,640,0,DNA,17/07/1994,,,,Blood,115119615,
5663,794,0,DNA,11/07/1994,,,,Blood,395929599,
5504,1276,1,DNA,03/08/2002,,,,Blood,1840737023,
5653,454,0,DNA,28/07/1994,,,,Blood,-285968897,
5654,444,0,DNA,09/07/1994,,,,Blood,-2078711553,
5655,1862,1,DNA,09/07/1994,,,,Blood,-770269185,
5656,600,0,DNA,10/07/1994,,,,Blood,1876615935,
5657,601,0,DNA,10/07/1994,,,,Blood,-279307777,
5658,497,1,DNA,08/07/1994,,,,Blood,-1770490625,
5659,603,1,DNA,10/07/1994,,,,Blood,-1605803009,
5660,605,1,DNA,10/07/1994,,,,Blood,894605055,
5675,545,1,DNA,23/07/1994,,,,Blood,601945087,
5662,627,0,DNA,16/07/1994,,,,Blood,-1462908673,
5674,543,0,DNA,21/07/1994,,,,Blood,1515930879,
5664,512,1,DNA,11/07/1994,,,,Blood,74615551,
5665,168,0,DNA,16/07/1994,,,,Blood,-2110578177,
5666,42,1,DNA,08/07/1994,,,,Blood,1812815103,
5667,526,1,DNA,16/07/1994,,,,Blood,-181752833,
5668,527,0,DNA,16/07/1994,,,,Blood,902741759,
5669,529,0,DNA,16/07/1994,,,,Blood,-806451713,
5670,530,0,DNA,16/07/1994,,,,Blood,493564159,
5671,531,0,DNA,16/07/1994,,,,Blood,1365323775,
5672,539,1,DNA,21/07/1994,,,,Blood,272315135,
5698,176,1,DNA,27/05/1995,,,,Blood,1004207359,
5661,606,1,DNA,10/07/1994,,,,Blood,1321401855,
15038,5975,1,DNA,17/10/2013,,MV,5579,,1776494079,
5723,442,0,DNA,09/06/1995,,,,Blood,-912284673,
5724,841,0,DNA,09/06/1995,,,,Blood,-498084097,
5725,842,1,DNA,09/06/1995,,,,Blood,-859095553,
5726,221,1,DNA,09/06/1995,,,,Blood,-1615525633,
15045,3697,0,DNA,20/06/2013,,DLG,2927,,-369226743,
15044,2982,1,DNA,20/06/2013,,DLG,3323,,-1952695028,
15043,5973,1,DNA,17/10/2013,,MV,5577,,598172927,
15042,5974,0,DNA,17/10/2013,,MV,5578,,1004521983,
15041,5976,1,DNA,17/10/2013,,MV,5580,,-1628548353,
5696,468,0,DNA,27/05/1995,,,,Blood,2130389759,
15039,5968,1,DNA,17/10/2013,,MV,5568,,1779257599,
5720,916,1,DNA,27/05/1995,,,,Blood,552870655,
15037,5393,0,DNA,17/10/2013,,MV,5582,,-962076929,
15036,5971,1,DNA,17/10/2013,,MV,5575,,-1134408705,
15035,5378,1,DNA,17/10/2013,,MV,5572,,-685409025,
15034,5966,1,DNA,17/10/2013,,MV,5566,,-816463361,
15033,5967,0,DNA,17/10/2013,,MV,5567,,-510547201,
15032,5960,0,DNA,17/10/2013,,MV,5560,,-1743845377,
15031,5872,1,DNA,17/10/2013,,MV,5571,,1937500415,
15030,5963,1,DNA,17/10/2013,,MV,5563,,246652415,
15029,5961,0,DNA,17/10/2013,,MV,5561,,-1630030081,
15040,5977,1,DNA,17/10/2013,,MV,5581,,469422079,
5710,75,1,DNA,25/05/1995,,,,Blood,721762559,
5699,828,1,DNA,27/05/1995,,,,Blood,1145162751,
5700,915,0,DNA,25/05/1995,,,,Blood,218717951,
5701,453,1,DNA,27/05/1995,,,,Blood,-54614529,
5702,918,0,DNA,27/05/1995,,,,Blood,2138755327,
5703,920,1,DNA,28/05/1995,,,,Blood,1907511295,
5704,830,1,DNA,31/05/1995,,,,Blood,-607661313,
5705,831,1,DNA,31/05/1995,,,,Blood,-883734017,
5706,478,1,DNA,31/05/1995,,,,Blood,-1555241729,
5707,833,0,DNA,31/05/1995,,,,Blood,-1752427521,
5722,595,0,DNA,05/06/1995,,,,Blood,307999999,
5709,835,0,DNA,01/06/1995,,,,Blood,396045823,
5721,597,1,DNA,05/06/1995,,,,Blood,-787588609,
5711,799,0,DNA,03/06/1995,,,,Blood,-88926209,
5712,836,1,DNA,03/06/1995,,,,Blood,501578495,
5713,837,1,DNA,04/06/1995,,,,Blood,-308653569,
5714,838,0,DNA,04/06/1995,,,,Blood,43502847,
5715,839,0,DNA,04/06/1995,,,,Blood,-1488233473,
5716,29,1,DNA,04/06/1995,,,,Blood,-1104367873,
5717,1861,1,DNA,04/06/1995,,,,Blood,1519695359,
5718,840,0,DNA,05/06/1995,,,,Blood,305701119,
5719,215,1,DNA,05/06/1995,,,,Blood,-1262952449,
5651,441,0,DNA,09/07/1994,,,,Blood,119348223,
5708,834,1,DNA,01/06/1995,,,,Blood,-162887937,
5260,1439,0,DNA,13/07/1999,,,,Blood,-1660041473,
5249,1425,1,DNA,28/04/1999,,,,Blood,-1603042817,
5250,1045,1,DNA,30/04/1999,,,,Blood,181157119,
5251,1427,1,DNA,30/04/1999,,,,Blood,745409535,
5252,632,1,DNA,27/04/1999,,,,Blood,1434754815,
5253,832,0,DNA,01/05/1999,,,,Blood,541910527,
5254,1434,0,DNA,01/05/1999,,,,Blood,500175103,
5255,1047,1,DNA,02/05/1999,,,,Blood,2075299839,
5256,1436,1,DNA,05/07/1999,,,,Blood,247927551,
5257,1437,0,DNA,06/07/1999,,,,Blood,1062570495,
5270,1489,1,DNA,04/08/1999,,,,Blood,1855840511,
5259,1438,0,DNA,10/07/1999,,,,Blood,-1784654849,
5246,1422,0,DNA,19/04/1999,,,,Blood,-205084417,
5261,1441,1,DNA,24/07/1999,,,,Blood,1079078399,
5262,1487,0,DNA,24/07/1999,,,,Blood,1508014335,
5263,1488,1,DNA,24/07/1999,,,,Blood,1931171839,
5264,1485,1,DNA,26/07/1999,,,,Blood,-1515406593,
5265,1504,1,DNA,30/07/1999,,,,Blood,-2092658177,
5266,1493,1,DNA,01/08/1999,,,,Blood,-1164374785,
5267,1440,1,DNA,03/08/1999,,,,Blood,340237311,
5268,1487,0,DNA,04/08/1999,,,,Blood,-1204293889,
5224,1394,1,DNA,18/01/1999,,,,Blood,-1575324929,
5258,1436,0,DNA,10/07/1999,,,,Blood,541467903,
5236,1431,0,DNA,28/01/1999,,,,Blood,2127908607,
5317,1533,1,DNA,13/09/1999,,,,Blood,647833087,
5226,1019,0,DNA,19/01/1999,,,,Blood,758416639,
5227,523,1,DNA,19/01/1999,,,,Blood,-1605028865,
5228,1171,1,DNA,20/01/1999,,,,Blood,-395368705,
5229,849,1,DNA,20/01/1999,,,,Blood,464342527,
5230,1062,1,DNA,20/01/1999,,,,Blood,-1890658049,
5231,1429,0,DNA,21/01/1999,,,,Blood,2086025215,
5232,1215,1,DNA,21/01/1999,,,,Blood,-1921246465,
5233,1430,1,DNA,24/01/1999,,,,Blood,-1051299329,
5248,1424,1,DNA,20/04/1999,,,,Blood,-1036883201,
5235,668,1,DNA,26/01/1999,,,,Blood,-2048361473,
5247,1423,0,DNA,20/04/1999,,,,Blood,-1305556993,
5237,504,0,DNA,28/01/1999,,,,Blood,52090367,
5238,1187,1,DNA,28/01/1999,,,,Blood,1495679231,
5239,1432,0,DNA,28/01/1999,,,,Blood,510656511,
5240,1433,1,DNA,10/04/1999,,,,Blood,676250367,
5241,1418,0,DNA,12/04/1999,,,,Blood,-310478337,
5242,1419,0,DNA,12/04/1999,,,,Blood,629888255,
5243,1420,1,DNA,15/04/1999,,,,Blood,1452327935,
5244,494,1,DNA,15/04/1999,,,,Blood,-402884865,
5245,1421,0,DNA,17/04/1999,,,,Blood,-1236967937,
5271,1490,0,DNA,05/08/1999,,,,Blood,-997646337,
5234,677,0,DNA,26/01/1999,,,,Blood,534998271,
5307,1521,1,DNA,05/09/1999,,,,Blood,1371997183,
5296,1495,1,DNA,21/08/1999,,,,Blood,-319988993,
5297,1506,0,DNA,21/08/1999,,,,Blood,-134041089,
5298,1502,0,DNA,27/08/1999,,,,Blood,2094968063,
5299,1186,0,DNA,31/08/1999,,,,Blood,1811332095,
5300,1516,0,DNA,01/09/1999,,,,Blood,-710242561,
5301,1518,0,DNA,01/09/1999,,,,Blood,-476375553,
5302,1503,0,DNA,02/09/1999,,,,Blood,145064191,
5303,1505,1,DNA,05/09/1999,,,,Blood,485638143,
5304,1032,1,DNA,05/09/1999,,,,Blood,96994047,
5269,1488,1,DNA,04/08/1999,,,,Blood,-1452083713,
5306,1520,1,DNA,05/09/1999,,,,Blood,818844927,
5293,1519,1,DNA,29/08/1999,,,,Blood,-2033873409,
5308,1530,0,DNA,05/09/1999,,,,Blood,-1621510401,
5309,1531,0,DNA,05/09/1999,,,,Blood,-1792172545,
5310,1532,0,DNA,05/09/1999,,,,Blood,1208871167,
5311,629,1,DNA,05/09/1999,,,,Blood,-497481729,
5312,1534,1,DNA,05/09/1999,,,,Blood,-1431065857,
5313,1535,1,DNA,05/09/1999,,,,Blood,2079310335,
5314,557,1,DNA,07/09/1999,,,,Blood,-1185448705,
5315,1522,1,DNA,10/09/1999,,,,Blood,1573669887,
5506,1680,1,DNA,03/08/2002,,,,Blood,444153087,
5305,1519,1,DNA,03/09/1999,,,,Blood,-904742401,
5283,1509,1,DNA,18/08/1999,,,,Blood,510995455,
5272,1491,0,DNA,06/08/1999,,,,Blood,-2105318657,
5273,1492,1,DNA,07/08/1999,,,,Blood,-111109633,
5274,1506,0,DNA,10/08/1999,,,,Blood,-1302006529,
5275,1486,1,DNA,11/08/1999,,,,Blood,-1635523585,
5276,1494,1,DNA,11/08/1999,,,,Blood,1151538943,
5277,1496,1,DNA,14/08/1999,,,,Blood,47283711,
5278,1497,1,DNA,14/08/1999,,,,Blood,-425572097,
5279,525,1,DNA,15/08/1999,,,,Blood,1344006143,
5280,1498,1,DNA,15/08/1999,,,,Blood,-2064971009,
5295,1532,0,DNA,29/08/1999,,,,Blood,439384063,
5282,1508,1,DNA,18/08/1999,,,,Blood,-464921345,
5294,1517,0,DNA,29/08/1999,,,,Blood,-16377601,
5284,1510,0,DNA,19/08/1999,,,,Blood,66010879,
5285,1511,0,DNA,19/08/1999,,,,Blood,-2020801025,
5286,1512,1,DNA,19/08/1999,,,,Blood,-1869631233,
5287,1513,0,DNA,19/08/1999,,,,Blood,703836159,
5288,1514,1,DNA,22/08/1999,,,,Blood,-259804417,
5289,1531,0,DNA,22/08/1999,,,,Blood,-727733761,
5290,1515,1,DNA,22/08/1999,,,,Blood,-1326988033,
5291,1521,1,DNA,25/08/1999,,,,Blood,-230984705,
5292,1530,0,DNA,25/08/1999,,,,Blood,1539073791,
5223,472,1,DNA,15/07/2003,,,,Blood,-1144950785,
5281,1507,0,DNA,18/08/1999,,,,Blood,-2100715009,
5164,1361,0,DNA,18/06/2003,,,,Blood,-43915521,
5153,1711,1,DNA,12/06/2003,,,,Blood,-1303305729,
5154,1040,1,DNA,13/06/2003,,,,Blood,-743219969,
5155,1743,1,DNA,13/06/2003,,,,Blood,-700929025,
5156,1666,1,DNA,13/06/2003,,,,Blood,1252310783,
5157,1766,1,DNA,13/06/2003,,,,Blood,1768719871,
5158,1767,1,DNA,15/06/2003,,,,Blood,-923717377,
5159,1660,0,DNA,15/06/2003,,,,Blood,-422629377,
5160,609,1,DNA,15/06/2003,,,,Blood,-2014235905,
5161,1543,1,DNA,15/06/2003,,,,Blood,-1537791489,
5174,1740,0,DNA,22/06/2003,,,,Blood,468123903,
5163,1504,1,DNA,17/06/2003,,,,Blood,-877726721,
5150,921,1,DNA,10/06/2003,,,,Blood,580110591,
5165,1768,1,DNA,18/06/2003,,,,Blood,399838719,
5166,51,1,DNA,18/06/2003,,,,Blood,-371746561,
5167,1769,1,DNA,20/06/2003,,,,Blood,2143025151,
5168,510,1,DNA,20/06/2003,,,,Blood,1246419711,
5169,1770,1,DNA,20/06/2003,,,,Blood,904540671,
5170,1616,1,DNA,20/06/2003,,,,Blood,-1054331649,
5171,1572,1,DNA,21/06/2003,,,,Blood,-1525007361,
5172,1187,1,DNA,22/06/2003,,,,Blood,406851327,
5225,450,0,DNA,18/01/1999,,,,Blood,-1965331969,
5162,1553,1,DNA,17/06/2003,,,,Blood,2143372543,
5140,1705,0,DNA,07/06/2003,,,,Blood,453865215,
13873,5583,1,DNA,04/02/2013,,MV,5354,,844497663,
14170,3,0,DNA,22/03/2013,,EF,2883,,-768190721,
5131,1758,0,DNA,23/09/2002,,,,Blood,-598486017,
5132,1757,0,DNA,23/09/2002,,,,Blood,-151828737,
5133,1523,1,DNA,23/09/2002,,,,Blood,-1465848321,
5134,1891,0,DNA,24/09/2002,,,,Blood,-1091307265,
5135,1759,1,DNA,25/09/2002,,,,Blood,1776736255,
5136,1892,1,DNA,27/09/2002,,,,Blood,1330264831,
5137,1894,1,DNA,27/09/2002,,,,Blood,-596897281,
5152,1753,0,DNA,11/06/2003,,,,Blood,-1133999361,
5139,1761,1,DNA,20/02/2003,,,,Blood,1118510079,
5151,221,1,DNA,10/06/2003,,,,Blood,1111975935,
5141,912,0,DNA,07/06/2003,,,,Blood,-1225624065,
5142,1762,1,DNA,07/06/2003,,,,Blood,-1541447425,
5143,1287,1,DNA,08/06/2003,,,,Blood,168075263,
5144,1763,0,DNA,08/06/2003,,,,Blood,1106687,
5145,1764,0,DNA,08/06/2003,,,,Blood,-1766319617,
5146,1222,0,DNA,08/06/2003,,,,Blood,-1738640129,
5147,1684,1,DNA,08/06/2003,,,,Blood,-1298701313,
5148,1695,1,DNA,10/06/2003,,,,Blood,-1234659585,
5149,1765,0,DNA,10/06/2003,,,,Blood,-1551827457,
5175,1750,1,DNA,22/06/2003,,,,Blood,-919748609,
5138,1760,0,DNA,02/10/2002,,,,Blood,-1390244609,
5213,1570,1,DNA,09/07/2003,,,,Blood,1737047551,
5200,1609,1,DNA,01/07/2003,,,,Blood,1012628223,
5201,1781,0,DNA,02/07/2003,,,,Blood,-365407745,
5202,1782,0,DNA,07/07/2003,,,,Blood,79547647,
5203,1782,0,DNA,07/07/2003,,,,Blood,-1193714689,
5204,1495,0,DNA,07/07/2003,,,,Blood,1099083519,
5205,1756,1,DNA,07/07/2003,,,,Blood,-1466780161,
5206,1188,1,DNA,07/07/2003,,,,Blood,-1606508289,
5208,1784,1,DNA,07/07/2003,,,,Blood,-1893063937,
5210,1785,1,DNA,09/07/2003,,,,Blood,-499010305,
5173,1509,1,DNA,22/06/2003,,,,Blood,1373279743,
5212,1698,1,DNA,09/07/2003,,,,Blood,-1587161345,
5197,1779,0,DNA,01/07/2003,,,,Blood,-791073281,
5214,1155,0,DNA,09/07/2003,,,,Blood,1199245567,
5215,1539,1,DNA,09/07/2003,,,,Blood,-2137937921,
5216,1682,1,DNA,10/07/2003,,,,Blood,-91632897,
5217,1671,1,DNA,10/07/2003,,,,Blood,216883711,
5218,1786,1,DNA,10/07/2003,,,,Blood,-2065785601,
5219,1538,0,DNA,10/07/2003,,,,Blood,2142694399,
5220,1787,1,DNA,11/07/2003,,,,Blood,388628223,
5221,1214,1,DNA,11/07/2003,,,,Blood,-1461926401,
5222,503,0,DNA,11/07/2003,,,,Blood,463499519,
5211,453,1,DNA,09/07/2003,,,,Blood,1911399423,
5187,1776,0,DNA,28/06/2003,,,,Blood,273665023,
5176,1702,1,DNA,23/06/2003,,,,Blood,1326809855,
5177,1771,0,DNA,23/06/2003,,,,Blood,69876223,
5178,1772,0,DNA,24/06/2003,,,,Blood,1082660095,
5179,1729,1,DNA,24/06/2003,,,,Blood,-392526849,
5180,1419,0,DNA,24/06/2003,,,,Blood,-1998637313,
5181,1673,0,DNA,25/06/2003,,,,Blood,-828563969,
5182,1720,1,DNA,25/06/2003,,,,Blood,-1178638081,
5183,1506,0,DNA,25/06/2003,,,,Blood,860129279,
5184,1773,1,DNA,26/06/2003,,,,Blood,-974050561,
5199,1778,0,DNA,01/07/2003,,,,Blood,-1377757185,
5186,1774,1,DNA,26/06/2003,,,,Blood,-1434387201,
5198,1780,1,DNA,01/07/2003,,,,Blood,2001418495,
5188,1731,1,DNA,28/06/2003,,,,Blood,1625251583,
5189,1775,1,DNA,28/06/2003,,,,Blood,-650336769,
5190,1510,0,DNA,28/06/2003,,,,Blood,1644220671,
5191,1752,1,DNA,28/06/2003,,,,Blood,1646284799,
5192,1396,1,DNA,28/06/2003,,,,Blood,1115542271,
5193,1777,1,DNA,28/06/2003,,,,Blood,-281982465,
5194,1018,1,DNA,28/06/2003,,,,Blood,800253183,
5195,1710,1,DNA,29/06/2003,,,,Blood,173675519,
5196,1355,0,DNA,29/06/2003,,,,Blood,1440777983,
5318,1524,1,DNA,13/09/1999,,,,Blood,-1679863553,
5185,1607,1,DNA,26/06/2003,,,,Blood,3621375,
5448,1622,1,DNA,25/07/2001,,,,Blood,1830998783,
5437,1612,0,DNA,10/07/2001,,,,Blood,951983615,
5438,1613,0,DNA,11/07/2001,,,,Blood,1063020799,
5439,1614,0,DNA,12/07/2001,,,,Blood,1450018815,
5440,1615,1,DNA,17/07/2001,,,,Blood,1081486079,
5441,1616,1,DNA,18/07/2001,,,,Blood,-458735105,
5442,1684,1,DNA,22/07/2001,,,,Blood,19791103,
5443,1617,0,DNA,23/07/2001,,,,Blood,4770815,
5444,1618,1,DNA,24/07/2001,,,,Blood,-1259053313,
5445,1619,0,DNA,24/07/2001,,,,Blood,1895671295,
5458,1499,1,DNA,18/07/2002,,,,Blood,-1851077377,
5447,1621,0,DNA,25/07/2001,,,,Blood,535384063,
5434,1609,1,DNA,07/07/2001,,,,Blood,-1173023489,
5449,1623,1,DNA,25/07/2001,,,,Blood,1128417791,
5450,1624,0,DNA,26/07/2001,,,,Blood,-1216355073,
5451,1660,0,DNA,16/07/2002,,,,Blood,-420277249,
5452,1661,1,DNA,16/07/2002,,,,Blood,1679132415,
5453,1187,1,DNA,16/07/2002,,,,Blood,-1170592257,
5454,1662,0,DNA,17/07/2002,,,,Blood,2133342463,
5455,1663,1,DNA,17/07/2002,,,,Blood,1246369791,
5456,1222,0,DNA,17/07/2002,,,,Blood,1260419839,
5412,1591,1,DNA,11/08/2000,,,,Blood,1043971839,
5446,1620,0,DNA,25/07/2001,,,,Blood,-557985537,
5424,1599,0,DNA,13/08/2000,,,,Blood,9427711,
5316,1523,1,DNA,11/09/1999,,,,Blood,174710527,
5414,1593,1,DNA,11/08/2000,,,,Blood,-517066497,
5415,1594,1,DNA,11/08/2000,,,,Blood,-770166785,
5416,1595,1,DNA,11/08/2000,,,,Blood,706097919,
5417,1165,1,DNA,11/08/2000,,,,Blood,-1847055873,
5418,1395,1,DNA,11/08/2000,,,,Blood,990790911,
5419,1416,1,DNA,11/08/2000,,,,Blood,231207935,
5420,1596,1,DNA,12/08/2000,,,,Blood,-619256065,
5421,1597,0,DNA,12/08/2000,,,,Blood,-1833562625,
5436,1611,1,DNA,10/07/2001,,,,Blood,383006463,
5423,1198,1,DNA,12/08/2000,,,,Blood,967112703,
5435,1610,1,DNA,08/07/2001,,,,Blood,-269253633,
5425,1600,1,DNA,13/08/2000,,,,Blood,1729835519,
5426,1601,1,DNA,13/08/2000,,,,Blood,831859967,
5427,1602,1,DNA,13/08/2000,,,,Blood,1205025791,
5428,1603,0,DNA,30/06/2001,,,,Blood,1410666239,
5429,1604,1,DNA,03/07/2001,,,,Blood,844862975,
5430,1605,0,DNA,04/07/2001,,,,Blood,-1100742401,
5431,1606,1,DNA,04/07/2001,,,,Blood,364298239,
5432,1607,1,DNA,05/07/2001,,,,Blood,-847609089,
5433,1608,1,DNA,06/07/2001,,,,Blood,1559968255,
5459,1031,1,DNA,18/07/2002,,,,Blood,101866495,
5422,1598,0,DNA,12/08/2000,,,,Blood,1026857215,
5495,1676,1,DNA,01/08/2002,,,,Blood,-1879506945,
5484,1671,1,DNA,26/07/2002,,,,Blood,1730422527,
5485,1603,0,DNA,28/07/2002,,,,Blood,-1282519553,
5486,1672,0,DNA,28/07/2002,,,,Blood,-1951672065,
5487,1533,1,DNA,28/07/2002,,,,Blood,993998847,
5488,1436,0,DNA,29/07/2002,,,,Blood,885070591,
5489,1425,1,DNA,30/07/2002,,,,Blood,528970239,
5490,1673,0,DNA,31/07/2002,,,,Blood,156265727,
5491,1209,1,DNA,31/07/2002,,,,Blood,-1113490433,
5492,1409,0,DNA,31/07/2002,,,,Blood,-72724737,
5457,1607,1,DNA,18/07/2002,,,,Blood,300503551,
5494,1675,1,DNA,01/08/2002,,,,Blood,1151549695,
5481,1042,1,DNA,26/07/2002,,,,Blood,-2056492545,
5496,609,1,DNA,01/08/2002,,,,Blood,934527743,
5497,929,1,DNA,01/08/2002,,,,Blood,-1823507969,
